Date,Open,High,Low,Close,Volume
2514,677.98,696.44,677.89,693.97,5734996
2515,691.89,695.49,686.38,689.07,3519003
2516,686.08,687.75,675.89,675.89,3749560
2517,656.29,657.72,627.51,636.99,9280761
2518,646.86,646.91,627.65,633.79,5822603
2519,622,639.79,620.31,632.65,5329197
2520,621.8,630,605.21,607.94,7074915
2521,619.66,624.14,606,607.05,5512915
2522,612.48,619.85,598.57,617.74,4891551
2523,625.25,625.99,612.24,617.89,4724100
2524,620.88,620.88,579.16,581.81,7599968
2525,580.25,602.25,569.88,593,7203038
2526,572.24,584.62,565.3,570.18,7754464
2527,577.09,584,566.45,574.48,4782763
2528,564.36,578.45,547.18,571.77,7944703
2529,573.58,588.81,568.22,575.02,4932633
2530,588.73,600.1,584.11,596.38,5101123
2531,597.99,608.5,594.56,596.53,4376653
2532,603.45,604.5,590.38,601.25,3743213
2533,601.99,603.39,578.78,583.35,5029472
2534,608.37,638.06,597.55,635.35,12615917
2535,571.98,593,570,587,14622317
2536,578.15,581.8,570.31,574.81,6313793
2537,570,571.56,550.09,552.1,6281425
2538,553.5,556,521.9,531.07,10037222
2539,525,538.99,519.22,536.26,6176558
2540,529.28,529.45,499.19,502.13,9639606
2541,486.47,493.5,475.21,488.1,9808766
2542,478.01,498.38,474,482.07,7045885
2543,491.76,504.66,486,490.48,6746103
2544,491.17,509.3,484,503.82,7372686
2545,510.7,516.75,501.49,507.08,5357247
2546,519.48,524.45,511.66,521.1,5080654
2547,528.74,537.48,519.39,534.1,4777467
2548,541.19,541.2,523.73,525,4704237
2549,520.71,535.95,515.35,534.9,4941120
2550,542.2,560.65,541.08,559.5,5541066
2551,555.55,556.91,545.33,552.94,4035929
2552,545.75,554.27,533.15,554.04,6207285
2553,555.52,559.39,545.29,555.15,4510534
2554,560.12,562.5,553.17,555.23,4858230
2555,554,564.81,552.51,552.52,4013368
2556,556.29,579.25,556,579.04,5014414
2557,581.75,585,573.7,580.21,4576922
2558,577.96,579.87,573.11,577.49,2736673
2559,581.07,581.4,571.06,575.14,3405070
2560,573.54,573.63,555.55,562.8,4926936
2561,557.87,571.35,554.74,560.26,4709432
2562,559.56,560.35,550.12,559.47,4373282
2563,566.74,567,547.9,558.93,3914343
2564,566.95,570.06,562.73,569.61,3755372
2565,567,576.89,563.05,573.37,3451873
2566,571,581.52,567,577.02,3876821
2567,576.64,581.32,571.14,574.27,3474570
2568,569.51,571.4,555.01,559.44,5918200
2569,560.94,562.33,546.09,552.08,7263345
2570,548.91,555.24,538.58,553.98,5146137
2571,545.11,562.76,545.05,560.48,3990902
2572,561,572.48,558.1,569.63,3966131
2573,567.11,583.55,567.08,582.95,5141569
2574,584.4,584.75,575.56,579.87,3118032
2575,580.15,595.85,576.5,593.86,4167059
2576,596.71,603.24,595,598.69,3887968
2577,599.28,600.75,592.21,593.64,2673617
2578,590.49,599.03,588.3,598.5,2912350
2579,599,599.5,590.55,593.19,2466710
2580,590.77,593.47,585.25,586.14,2277169
2581,587.52,602.39,587.5,602.08,2833480
2582,598.76,599.6,589.08,591.43,3153717
2583,594.32,597.86,589,594.6,2589156
2584,596.14,604,594.91,595.93,2696498
2585,598.4,604.06,592.31,603.17,2636315
2586,607.68,616.81,605.29,614.82,4209763
2587,615.07,624.38,615.07,620.75,3474327
2588,621.92,626.77,618.11,625.89,2880881
2589,625.35,637.64,624.96,635.35,4336419
2590,637.14,638.01,620.8,627.9,4048806
2591,630,636.55,623,632.99,2601549
2592,631,637.82,628.5,631,2550919
2593,624.47,628.25,611.56,620.5,5069891
2594,616.61,626.98,616.25,626.2,2666702
2595,626.17,626.75,614.88,616.88,2492620
2596,611.8,615.95,601.28,606.57,4020813
2597,615.54,626.8,599.2,602,7142090
2598,666,669.98,654,659.59,10291785
2599,663.92,685.5,662.03,683.85,6560872
2600,677.36,680.3,670.43,671.32,4902099
2601,662.59,674,662.14,670.9,4574490
2602,673.31,676.49,656,659.09,4875480
2603,656.05,676.95,656.01,673.95,4347214
2604,673.95,686.98,671.41,679.75,3972272
2605,694,704.55,693.5,703.07,6087032
2606,705.79,719,701.65,713.23,7315995
2607,717.38,722.45,711.51,717.93,5034666
2608,714.64,719.25,706.51,709.92,4746626
2609,710.13,713.25,700.28,710.66,5425097
2610,709.9,714.47,693.91,695.27,5093930
2611,689.56,702.54,688.76,697.45,4272357
2612,691.88,699.4,689.56,698.52,3014968
2613,701.05,707.24,700,702.8,2867442
2614,704.25,706,696.42,696.75,2579171
2615,698.01,707.5,698,704.2,2851442
2616,708,710.86,705.52,708.35,3267686
2617,708.33,715,707.29,714.91,2436846
2618,715,716.6,711.1,712.24,2246353
2619,712.33,724.23,711.32,722.79,3618323
2620,720.9,726.43,718.22,719.44,3263107
2621,720.97,728.28,715.5,728.24,3026583
2622,726.74,727,718.43,725.54,3367306
2623,726.5,731.5,724.42,726.73,2704806
2624,729.89,730,720.55,723.74,2732463
2625,726.4,729.42,721.6,726.64,2223366
2626,723.1,728.91,722.3,727.65,2170318
2627,722.35,724.98,714.21,717.91,3425718
2628,714.01,721.99,711.16,715.24,3352201
2629,712.33,720.8,712.27,719.3,2506922
2630,722,722.56,713.35,714.26,2709447
2631,712.05,718,705.3,717.51,3097961
2632,718.19,718.2,699.18,706.39,5897788
2633,713.5,721.31,710.81,714.01,3677162
2634,715.72,718.4,712.72,715.82,2137534
2635,716.58,717,707.56,710.6,2260454
2636,715.5,722.12,712.5,722.08,2824974
2637,693,712.53,692.2,698.96,7632511
2638,692.01,696.82,682.12,691.36,5584037
2639,700,708,698.17,707.95,4036957
2640,715.75,719.5,713.54,715.6,3070052
2641,717.2,719.37,712.54,715.62,2855142
2642,717.32,728,716.54,725.68,2920423
2643,722.8,728.11,719.61,728.1,2431431
2644,725.71,737.77,722.58,737.61,3938249
2645,739.33,739.55,731.63,736.57,2945783
2646,740.14,746.1,738,745.81,3429217
2647,750,755.9,747,753.78,3195272
2648,756.86,757.34,740.33,748.21,5623657
2649,746.76,756.87,741.25,742.63,4142265
2650,748.86,749.04,739.02,741.2,2390472
2651,746.55,746.55,734.05,735.44,3121385
2652,735.49,741.6,728.72,736.07,2954914
2653,732.5,743.33,732.31,739.95,2216820
2654,744,746.25,740.7,745.72,2214023
2655,747.5,749.36,742.79,744.43,2317072
2656,747.79,751.28,743.53,744.86,2277711
2657,746.55,748.5,735.35,739.61,2679290
2658,742.71,743.13,732.75,735.59,2529692
2659,737.97,740.94,733.86,736.67,2913134
2660,745.98,753.36,739.7,752.61,7617580
2661,765,766,755,758.81,6777050
2662,759.87,770.5,757.06,767.74,3578205
2663,763.81,765.01,757.02,760.58,3603280
2664,757.06,758.89,752.25,754.64,3581525
2665,753.7,765,750.35,760.77,3178208
2666,764.81,768.47,763.09,765.98,2704391
2667,766.81,767,761.02,766.56,1986272
2668,767.39,772.6,766.9,768.31,1876091
2669,769.8,772.1,766.19,768.56,1604280
2670,769.94,773.75,769.12,771.24,2019740
2671,768.46,773.15,768.42,772.56,1563318
2672,771.9,772.04,767.71,768.49,2118521
2673,768.62,768.73,763.82,764.04,1604561
2674,764.41,765.22,759.2,764.63,1891116
2675,764,765.17,760.6,764.46,1458834
2676,761.9,762.49,756.89,757.31,2343237
2677,757.5,759.85,752.1,759.48,1679251
2678,763.31,764.7,761,762.45,1524131
2679,763,763.41,755.36,757.25,1744107
2680,756,760.56,754.74,759.22,1622992
2681,760.05,770,759.8,769,2776830
2682,768.72,774.98,768.6,771.29,2198560
2683,771.05,771.84,765.56,767.58,1709158
2684,766.6,769.64,764,769.16,1633789
2685,770.9,772.04,766.75,770.62,1792271
2686,774.11,776,771.7,772.44,2157422
2687,774.04,789.48,770.22,788.87,3719788
2688,789.53,790.79,784.33,784.48,2424622
2689,783.89,786.5,781.44,784.06,2030511
2690,779.36,781,760.11,760.14,4257344
2691,757.35,772.66,756,771.49,3124704
2692,768.77,769.89,759.05,761.01,3117224
2693,762.2,767.5,758.85,761.09,2531822
2694,762,770.87,757.58,769.69,3043534
2695,773.28,780.46,771.66,778.52,5499182
2696,779.97,781.94,771,775.1,2297221
2697,776,781.37,776,780.22,1937164
2698,783.25,790.69,779.01,789.74,2718644
2699,794.27,805.89,794.27,804.7,4078910
2700,803.13,807.75,802.12,805.75,2353511
2701,801.8,805.93,797.14,799.16,2651397
2702,801.85,816.64,801.11,816.11,3819600
2703,818,830.14,817.03,828.72,4422078
2704,828.26,837.5,824.63,829.05,4922248
2705,832.61,839.95,832.4,837.31,4430566
2706,836,839.86,831.25,836.74,2769448
2707,840.91,842.36,830.26,834.03,2950314
2708,838,845.67,836.12,844.36,3469055
2709,843.7,847.21,840.6,841.66,2684013
2710,845.79,845.95,837.45,839.43,2426228
2711,843.25,845.2,840.27,841.71,1827143
2712,841.02,841.29,828.35,831,3588180
2713,834,837.67,830.1,834.09,2380416
2714,829,831.8,821.21,829.28,3091387
2715,835.08,835.74,822.96,822.96,2999814
2716,821.5,822,811.68,812.95,3361492
2717,822.11,823.26,815.02,817.65,2512504
2718,820.4,820.67,815.17,817.69,2090706
2719,813.99,815.71,803.1,810.32,3151954
2720,809.36,819.42,809,818.99,2793015
2721,824.95,838.3,822.21,838.09,4060899
2722,839.3,843.09,833.22,835.18,3248358
2723,832.76,833.44,820,822.59,3998102
2724,831.24,831.72,815.43,818.36,7406385
2725,782,789.49,774.61,776.32,10841073
2726,781.03,793.7,780.11,789.82,5413326
2727,799,800.84,776.71,785.41,5305428
2728,783.93,784.75,763.55,765.56,5026504
2729,765.05,777,764,767.03,3872496
2730,762.79,766,753.23,755.05,5122103
2731,771.64,787.73,770.94,784.93,5984354
2732,784.97,791.74,779.1,787.75,3412629
2733,764,777.5,760.09,771.88,8562892
2734,778.81,778.83,717.7,742.38,12746994
2735,735.73,743.26,728.9,739.01,6622784
2736,745.51,746,710.1,719.07,7321344
2737,730,746.78,725.99,743.24,6755785
2738,739.88,749.87,735.61,746.49,3648791
2739,749.32,757.5,748,756.4,3651345
2740,761,767.74,757.64,760.16,4373408
2741,766,780.35,765.11,780,4614574
2742,788.17,792.4,781,785.33,5311320
2743,781.73,781.75,773.12,780.12,3540263
2744,786.5,786.75,777.9,780.37,1837068
2745,776.99,777,764.24,766.77,4438828
2746,768,769.89,761.32,762.52,3272344
2747,762,768.09,750.25,750.57,4625946
2748,752.41,753.37,738.03,743.65,4665993
2749,743.4,748.49,736.7,740.34,3561307
2750,745,761.49,742,759.36,4314723
2751,763.99,768.24,757.25,764.72,3794746
2752,764.55,770.42,755.82,770.42,3684906
2753,771.87,773.79,765.19,767.33,3189608
2754,770,770.25,765.34,768.66,2470923
2755,766.4,766.89,757.2,760.12,2963945
2756,764.96,782.46,762,774.34,5285288
2757,778.25,780.86,762.81,768.82,5454836
2758,766.28,769.1,760.31,761,3801927
2759,765,765.13,754,757.77,4848219
2760,758.89,770.5,756.16,766,3113240
2761,768.65,774.39,767.71,771.22,2703629
2762,770,771.22,765.7,770.6,2044629
2763,768.12,771.21,763.02,766.34,2543551
2764,764.55,766.5,757.99,760.59,1981616
2765,763.4,774.65,761.2,771.4,2638725
2766,776.25,780,770.5,772.13,3301025
2767,772.4,773.4,760.85,765.15,3158299
2768,766.47,767.4,748.28,749.87,4139449
2769,757.92,758.76,747.7,753.67,3521066
2770,758.39,759.68,754.2,757.18,2510526
2771,761.55,782.4,760.26,780.45,5830068
2772,782.36,799.44,778.48,795.99,5986234
2773,798,801.77,791.77,796.92,3446109
2774,796.6,798,789.54,795.9,2558369
2775,793.66,799.5,789.51,799.02,2992791
2776,800.31,814.13,799.5,813.64,4873922
2777,814.32,821.65,811.4,817.14,3791945
2778,815.7,816,803.44,809.72,3670529
2779,809.5,811.73,804.27,807.48,2354201
2780,810,813.51,807.32,809.04,2540784
2781,815.28,816.02,806.26,808.33,3376196
2782,806.8,818.5,805.08,817.88,2797474
2783,822,823.99,814.5,822.44,2971740
2784,825.79,837.42,825.29,836.52,4023078
2785,835.53,843.84,833,839.15,3586323
2786,839,839.7,829.44,835.77,2998700
2787,833,833.5,816.38,830.38,3747336
2788,823.75,826.99,819.56,823.48,3137196
2789,829.21,833.78,824.94,832.35,3850181
2790,836.59,842.49,828.26,839.95,7350492
2791,806.72,818.3,804,810.2,10868773
2792,809.8,810.72,803,807.64,3897301
2793,809.31,816.16,807.5,812.5,3466091
2794,812.69,821.48,812.5,819.71,2857985
2795,821.6,825,819.71,821.36,2484948
2796,823.82,828,822.85,827.46,2429609
2797,831.62,843,828.55,836.53,4172618
2798,837,838.31,831.45,836.39,2792442
2799,834,842.81,832.82,842.7,2968853
2800,841.84,845,839.38,844.14,2714667
2801,842,847.27,840.73,845.07,3112275
2802,848.84,857.98,847.25,856.44,3507742
2803,856.95,858.43,852.18,855.61,2616971
2804,857.57,860.86,848,852.19,3461984
2805,844.69,845.81,837.75,845.24,3687963
2806,842.38,852.5,839.67,848.64,2713627
2807,851.45,854.09,842.05,845.04,2793709
2808,853.05,854.83,849.01,853.08,2760083
2809,853.08,854.82,847.28,848.91,2132098
2810,847.2,851.98,846.27,849.88,1951575
2811,845.23,848.49,841.12,846.61,2610370
2812,845.48,848.46,843.75,846.02,2247554
2813,848,853.07,846.79,850.5,2288317
2814,851,856.4,850.31,853,2048187
2815,857,857.35,851.72,852.46,2436434
2816,851.77,855.69,851.71,854.59,1909672
2817,853.55,853.75,847.55,852.53,2130586
2818,854.33,854.45,847.11,852.97,2562176
2819,855.3,855.5,850.51,853.42,1842296
2820,853.49,853.83,850.64,852.31,3384403
2821,851.51,857.8,851.01,856.97,2282727
2822,858.84,862.8,841.31,843.2,4382852
2823,840.43,849.37,839.05,848.06,2658669
2824,848.2,850.89,844.8,847.38,1952964
2825,851.68,851.8,843.53,845.61,2138269
2826,838.07,850.3,833.5,846.82,2755775
2827,851.75,858.46,850.1,856,3041633
2828,859.05,876.44,859.02,874.32,4485770
2829,874.95,877.06,871.66,876.34,2762730
2830,877,890.35,876.65,886.54,3957612
2831,888,893.49,885.42,891.51,3422328
2832,891.5,908.54,890.28,906.83,4984656
2833,910.82,923.72,905.62,909.28,7508370
2834,913.8,917.19,894.49,898.28,6344065
2835,899.65,900.09,889.31,894.88,3710922
2836,899.63,908.51,899,907.04,3184301
2837,907.04,911.24,897.5,902.36,3012743
2838,903.09,904.09,895.25,896.23,2456140
2839,891.45,894.97,884.49,884.67,3174583
2840,887.5,902.38,887.5,901.99,2854673
2841,900.99,909.61,900.78,903.78,2999238
2842,907.84,910.5,897.37,899.2,2870242
2843,899.7,905.32,896.29,902.06,2814441
2844,902.67,903.65,896.77,898.53,2420494
2845,908.68,909.99,903.82,907.41,3122893
2846,907.04,909.48,903,907.62,3380639
2847,910.3,915.75,907.56,909.29,2608948
2848,914.39,921.86,912.11,918.38,5305543
2849,948.83,949.59,924.33,924.99,7364681
2850,927.8,954.4,927.8,948.23,5466544
2851,946.64,950.1,941.41,946.94,3848835
2852,946,946,935.9,941.03,3582686
2853,944.75,945,934.22,937.53,2418381
2854,940.52,940.79,930.3,934.15,2866397
2855,940.95,949.05,939.21,949.04,3415731
2856,952.8,957.89,950.2,952.82,3262113
2857,953.5,953.75,945,948.95,2096512
2858,945.11,950.29,940.78,947.62,2194070
2859,954.5,962.79,951.53,961.35,3625857
2860,958.73,963.15,956.06,957.97,4270625
2861,961,970.06,960.91,966.07,3126051
2862,954.7,960.4,944.12,944.76,5145578
2863,944.8,962.75,944.76,958.49,3939347
2864,962.84,968.92,959.72,959.84,3972089
2865,964,971.38,962.9,970.67,2642217
2866,975.02,975.2,966.85,971.54,2415594
2867,976,981,970.23,980.35,2463052
2868,984.85,999,982.11,993.38,4822032
2869,995,998.65,989.25,995.78,3469154
2870,996.51,1001.2,995.52,996.7,3263069
2871,1000,1000.12,982.16,994.62,3913115
2872,998.59,998.99,991.37,995.95,2454841
2873,998.99,1008.48,995.67,1006.73,3752328
2874,1007.23,1013.21,1003.51,1011.34,2719859
2875,1012,1016.5,1001.25,1003,3346432
2876,1005.95,1010.25,1002,1010.07,2823041
2877,1012.06,1013.61,1006.11,1010.27,2767857
2878,1012.5,1012.99,927,978.31,7647692
2879,967,975.95,945,964.91,9447233
2880,977.99,984.5,966.1,980.79,4580011
2881,988.59,990.34,966.71,976.47,3974900
2882,958.7,965.73,950.86,964.17,5373865
2883,996,999.75,982,987.71,11472662
2884,1017,1017,989.9,995.17,5043408
2885,998,1004.88,992.02,992.59,4076828
2886,998.7,1002.72,992.65,1002.23,2922473
2887,1002.23,1006.96,997.2,1001.3,2253433
2888,1002.54,1004.62,998.02,1003.74,2879145
2889,1008.5,1009.8,992,993.98,3386157
2890,990.69,998.8,976,976.78,3782389
2891,978.55,990.68,969.21,990.33,3737567
2892,979,987.56,965.25,975.93,4302968
2893,980.12,983.47,967.61,968,3390345
2894,972.79,974.49,951,953.66,2909108
2895,961.53,975,955.25,971.4,3652955
2896,964.66,974.4,959.02,965.14,3259613
2897,969.55,980.11,969.14,978.76,2643387
2898,985,999.44,983.5,996.47,3546268
2899,993,995.99,983.72,994.13,2982726
2900,1000.65,1008.55,998.1,1006.51,3608574
2901,1004.62,1006.88,995.9,1000.63,2880769
2902,1002.4,1004.45,996.89,1001.81,2102469
2903,1004.69,1014.75,1003.81,1010.04,3712587
2904,1006,1026.03,1004,1024.45,4007624
2905,1025,1031.59,1022.5,1026.87,2963964
2906,1031.59,1034.97,1022.52,1028.7,3097487
2907,1021.28,1026.1,1011,1025.67,2734577
2908,1028.34,1043.01,1027.43,1038.95,3288020
2909,1038.05,1043.33,1032.48,1039.87,2447629
2910,1043.2,1053.2,1043.2,1052.8,2921253
2911,1069.55,1083.31,1040.18,1046,10991715
2912,1012.14,1032.85,1001,1020.04,7709420
2913,1019.05,1019.05,987.02,987.78,7352063
2914,996.11,1006.4,991.58,996.19,4572576
2915,1001.77,1003.21,981.73,995.89,4069993
2916,999.47,999.5,984.59,986.92,3255764
2917,989.68,991.67,982,987.58,2730308
2918,990.65,995,987.14,992.27,2676607
2919,994.35,996.28,985.79,989.84,2902815
2920,982.6,988,975.27,982.01,3569731
2921,976.3,979.86,954.68,956.92,5684068
2922,960,970.39,951.38,967.99,3468017
2923,978.41,985.5,976.19,983.3,3172892
2924,988.9,991.74,982,982.74,2549295
2925,981.65,986.46,973.22,978.18,3132066
2926,977.84,977.84,960.32,960.57,3512397
2927,961.4,965.43,954.65,958.47,3284821
2928,957.57,961.2,945.46,953.29,3164483
2929,955.52,967.93,955.5,966.9,2749970
2930,959.38,962,954.2,958,2668264
2931,957.42,959,941.14,952.45,5195726
2932,956,957.62,944.1,945.26,3324791
2933,946.54,953,942.25,946.02,2596737
2934,940,956,936.33,954.06,2874299
2935,958.44,969.41,956.91,967.59,2904604
2936,974.7,981,972.76,980.6,3331488
2937,984.2,984.5,976.88,978.25,2535917
2938,975.4,976.77,960.37,965.27,2998649
2939,968.32,971.84,960.6,967.8,2129861
2940,974,980.59,972.55,979.47,2566794
2941,979.1,979.88,963.47,965.9,2605322
2942,974.46,981.94,974.22,977.96,2186666
2943,983.27,984.67,975.52,982.58,2481066
2944,983.97,1000,979.42,999.6,3374650
2945,996.8,998.56,987.74,992.21,3913263
2946,993.01,996.25,984.03,986.79,3760183
2947,990.4,992.79,968.17,974.19,3411324
2948,977.25,978.24,967.46,969.86,2671054
2949,971.79,974.81,962.16,973.21,2888795
2950,971.31,971.7,962.02,964.65,2337576
2951,961.01,965.61,954.42,955.1,2641787
2952,949.31,949.42,932.89,939.79,5123997
2953,945.49,948.63,931.75,938.6,3564848
2954,948,955.3,943.3,950.87,3124726
2955,951.86,959.7,950.1,956.4,2522567
2956,960.11,964.83,958.38,961.35,2543759
2957,964,967.3,952.12,959.19,2442937
2958,958,963.69,950.37,957.1,2666574
2959,954.21,967.79,954.05,965.45,2527352
2960,970,981.51,969.64,980.85,3229224
2961,975.64,995.75,975.64,989.58,3782067
2962,993.24,998.5,987.5,990.99,2938586
2963,996.67,997.95,980.1,987.2,3084921
2964,991.27,995.5,986.7,995,2337113
2965,996.81,1008.44,992.4,1000.93,4067317
2966,1007,1007.77,1001.03,1002.94,2431462
2967,1008.44,1009.57,1001.04,1006.34,2008908
2968,1005.59,1011.47,1004.38,1009.13,2319742
2969,1009.27,1022.31,996.55,997,2499681
2970,990,991.05,980.24,986.61,3108197
2971,993.53,994.62,982,982.91,2365122
2972,986.73,986.78,962.5,966.3,3494100
2973,969,979.85,965,975.9,2723935
2974,978,984.44,966.24,972.91,3033113
2975,980.33,982.9,968.55,972.43,5618675
2976,1058.14,1105.58,1050.55,1100.95,16565021
2977,1095.01,1122.79,1093.56,1110.85,6613064
2978,1109,1110.54,1101.12,1105.28,3476967
2979,1105.4,1108.97,1096.74,1103.68,3755511
2980,1097.81,1101.94,1086.87,1094.22,3684876
2981,1091.15,1112.68,1088.52,1111.6,3751480
2982,1109.15,1125.41,1108.77,1120.66,3381138
2983,1124.74,1130.6,1117.5,1123.17,2688977
2984,1122.82,1135.54,1119.11,1132.88,2581451
2985,1125.96,1129.62,1115.77,1129.13,3732732
2986,1126.1,1131.75,1124.06,1125.35,2179937
2987,1123,1139.9,1122.34,1129.17,2918439
2988,1130.11,1138,1123.89,1136.84,3138423
2989,1127.01,1131.75,1121.63,1126.69,3928680
2990,1130.16,1138.16,1130.05,1137.29,2213322
2991,1138.28,1138.8,1125.81,1129.88,2413388
2992,1129.77,1133.42,1122.55,1126.31,2163855
2993,1132.86,1140,1128.2,1139.49,2479397
2994,1141,1160.27,1141,1156.16,3555273
2995,1160.7,1186.84,1160.7,1186,3528011
2996,1202.66,1213.41,1191.15,1195.83,6744045
2997,1204.88,1205.34,1188.52,1193.6,4559449
2998,1194.8,1194.8,1145.19,1161.27,9257512
2999,1167.1,1178.57,1160,1176.75,4509208
3000,1172.05,1179.65,1152,1162.35,4107094
3001,1173.85,1175.2,1128,1133.95,5931915
3002,1128.26,1159.27,1124.74,1141.57,4079774
3003,1137.99,1155.89,1136.08,1152.35,2853316
3004,1156.59,1163.19,1151,1159.79,2511569
3005,1170.4,1172.79,1157.1,1162,3050074
3006,1164.6,1169.9,1157,1168.92,2363473
3007,1166.51,1173.6,1161.61,1165.08,2235892
3008,1170,1170.87,1160.27,1164.13,2616760
3009,1163.71,1177.93,1162.45,1174.26,3214337
3010,1179.03,1182.75,1169.33,1179.14,4778621
3011,1187.37,1194.78,1180.91,1190.58,2947625
3012,1189.15,1192.97,1179.14,1187.38,2587792
3013,1190.5,1191,1176,1177.62,2371166
3014,1175.9,1179.17,1167.64,1174.76,2123117
3015,1172.08,1174.62,1167.83,1168.36,1585054
3016,1168.36,1178.32,1160.55,1176.76,2005187
3017,1179.91,1187.29,1175.61,1182.26,1867208
3018,1189,1190.1,1184.38,1186.1,1841676
3019,1182.35,1184,1167.5,1169.47,2688391
